,Rank,Step,Value,Metric,Type,Agent
1859,2,3200,0.97900390625,Accuracy,Reconstruction,baseline
1863,2,3250,0.982421875,Accuracy,Reconstruction,baseline
1867,2,3300,0.979248046875,Accuracy,Reconstruction,baseline
1871,2,3350,0.978759765625,Accuracy,Reconstruction,baseline
1875,2,3400,0.9794921875,Accuracy,Reconstruction,baseline
1879,2,3450,0.976806640625,Accuracy,Reconstruction,baseline
1883,2,3500,0.98193359375,Accuracy,Reconstruction,baseline
1887,2,3550,0.978759765625,Accuracy,Reconstruction,baseline
1891,2,3600,0.981689453125,Accuracy,Reconstruction,baseline
1895,2,3650,0.979736328125,Accuracy,Reconstruction,baseline
1899,2,3700,0.9833984375,Accuracy,Reconstruction,baseline
1903,2,3750,0.982177734375,Accuracy,Reconstruction,baseline
1907,2,3800,0.9814453125,Accuracy,Reconstruction,baseline
1911,2,3850,0.982177734375,Accuracy,Reconstruction,baseline
1915,2,3900,0.979248046875,Accuracy,Reconstruction,baseline
1919,2,3950,0.9853515625,Accuracy,Reconstruction,baseline
1923,2,4000,0.984375,Accuracy,Reconstruction,baseline
1927,2,4050,0.982421875,Accuracy,Reconstruction,baseline
1931,2,4100,0.9853515625,Accuracy,Reconstruction,baseline
1935,2,4150,0.984130859375,Accuracy,Reconstruction,baseline
1939,2,4200,0.982666015625,Accuracy,Reconstruction,baseline
1943,2,4250,0.97802734375,Accuracy,Reconstruction,baseline
1947,2,4300,0.9814453125,Accuracy,Reconstruction,baseline
1951,2,4350,0.982177734375,Accuracy,Reconstruction,baseline
1955,2,4400,0.98681640625,Accuracy,Reconstruction,baseline
1959,2,4450,0.980224609375,Accuracy,Reconstruction,baseline
1963,2,4500,0.984375,Accuracy,Reconstruction,baseline
1967,2,4550,0.981201171875,Accuracy,Reconstruction,baseline
1971,2,4600,0.98291015625,Accuracy,Reconstruction,baseline
1975,2,4650,0.98291015625,Accuracy,Reconstruction,baseline
1979,2,4700,0.978515625,Accuracy,Reconstruction,baseline
1983,2,4750,0.985595703125,Accuracy,Reconstruction,baseline
1987,2,4800,0.9814453125,Accuracy,Reconstruction,baseline
1991,2,4850,0.98486328125,Accuracy,Reconstruction,baseline
1995,2,4900,0.98095703125,Accuracy,Reconstruction,baseline
1999,2,4950,0.984619140625,Accuracy,Reconstruction,baseline
2003,2,0,0.109130859375,Accuracy,Reconstruction,A
2007,2,50,0.716552734375,Accuracy,Reconstruction,A
2011,2,100,0.814208984375,Accuracy,Reconstruction,A
2015,2,150,0.84521484375,Accuracy,Reconstruction,A
2019,2,200,0.851318359375,Accuracy,Reconstruction,A
2023,2,250,0.849853515625,Accuracy,Reconstruction,A
2027,2,300,0.866455078125,Accuracy,Reconstruction,A
2031,2,350,0.86962890625,Accuracy,Reconstruction,A
2035,2,400,0.87060546875,Accuracy,Reconstruction,A
2039,2,450,0.86083984375,Accuracy,Reconstruction,A
2043,2,500,0.8759765625,Accuracy,Reconstruction,A
2047,2,550,0.880126953125,Accuracy,Reconstruction,A
2051,2,600,0.8818359375,Accuracy,Reconstruction,A
2055,2,650,0.87939453125,Accuracy,Reconstruction,A
2059,2,700,0.882568359375,Accuracy,Reconstruction,A
2063,2,750,0.870849609375,Accuracy,Reconstruction,A
2067,2,800,0.886962890625,Accuracy,Reconstruction,A
2071,2,850,0.88818359375,Accuracy,Reconstruction,A
2075,2,900,0.89453125,Accuracy,Reconstruction,A
2079,2,950,0.880615234375,Accuracy,Reconstruction,A
2083,2,1000,0.89404296875,Accuracy,Reconstruction,A
2087,2,1050,0.897705078125,Accuracy,Reconstruction,A
2091,2,1100,0.89697265625,Accuracy,Reconstruction,A
2095,2,1150,0.891845703125,Accuracy,Reconstruction,A
2099,2,1200,0.90283203125,Accuracy,Reconstruction,A
2103,2,1250,0.883544921875,Accuracy,Reconstruction,A
2107,2,1300,0.897705078125,Accuracy,Reconstruction,A
2111,2,1350,0.896240234375,Accuracy,Reconstruction,A
2115,2,1400,0.890625,Accuracy,Reconstruction,A
2119,2,1450,0.892578125,Accuracy,Reconstruction,A
2123,2,1500,0.894287109375,Accuracy,Reconstruction,A
2127,2,1550,0.8896484375,Accuracy,Reconstruction,A
2131,2,1600,0.901611328125,Accuracy,Reconstruction,A
2135,2,1650,0.902099609375,Accuracy,Reconstruction,A
2139,2,1700,0.8994140625,Accuracy,Reconstruction,A
2143,2,1750,0.88916015625,Accuracy,Reconstruction,A
2147,2,1800,0.90283203125,Accuracy,Reconstruction,A
2151,2,1850,0.89697265625,Accuracy,Reconstruction,A
2155,2,1900,0.89794921875,Accuracy,Reconstruction,A
2159,2,1950,0.8935546875,Accuracy,Reconstruction,A
2163,2,2000,0.89453125,Accuracy,Reconstruction,A
2167,2,2050,0.89501953125,Accuracy,Reconstruction,A
2171,2,2100,0.906982421875,Accuracy,Reconstruction,A
2175,2,2150,0.904296875,Accuracy,Reconstruction,A
2179,2,2200,0.90087890625,Accuracy,Reconstruction,A
2183,2,2250,0.90380859375,Accuracy,Reconstruction,A
2187,2,2300,0.907470703125,Accuracy,Reconstruction,A
2191,2,2350,0.8955078125,Accuracy,Reconstruction,A
2195,2,2400,0.90380859375,Accuracy,Reconstruction,A
2199,2,2450,0.91259765625,Accuracy,Reconstruction,A
2203,2,2500,0.890869140625,Accuracy,Reconstruction,A
2207,2,2550,0.90087890625,Accuracy,Reconstruction,A
2211,2,2600,0.902099609375,Accuracy,Reconstruction,A
2215,2,2650,0.902099609375,Accuracy,Reconstruction,A
2219,2,2700,0.908935546875,Accuracy,Reconstruction,A
2223,2,2750,0.8974609375,Accuracy,Reconstruction,A
2227,2,2800,0.906982421875,Accuracy,Reconstruction,A
2231,2,2850,0.906494140625,Accuracy,Reconstruction,A
2235,2,2900,0.896240234375,Accuracy,Reconstruction,A
2239,2,2950,0.90234375,Accuracy,Reconstruction,A
2243,2,3000,0.894775390625,Accuracy,Reconstruction,A
2247,2,3050,0.910400390625,Accuracy,Reconstruction,A
2251,2,3100,0.904541015625,Accuracy,Reconstruction,A
2255,2,3150,0.915283203125,Accuracy,Reconstruction,A
2259,2,3200,0.90087890625,Accuracy,Reconstruction,A
2263,2,3250,0.91015625,Accuracy,Reconstruction,A
2267,2,3300,0.90185546875,Accuracy,Reconstruction,A
2271,2,3350,0.896484375,Accuracy,Reconstruction,A
2275,2,3400,0.9033203125,Accuracy,Reconstruction,A
2279,2,3450,0.908935546875,Accuracy,Reconstruction,A
2283,2,3500,0.90478515625,Accuracy,Reconstruction,A
2287,2,3550,0.901611328125,Accuracy,Reconstruction,A
2291,2,3600,0.906494140625,Accuracy,Reconstruction,A
2295,2,3650,0.90869140625,Accuracy,Reconstruction,A
2299,2,3700,0.90673828125,Accuracy,Reconstruction,A
2303,2,3750,0.91015625,Accuracy,Reconstruction,A
2307,2,3800,0.90185546875,Accuracy,Reconstruction,A
2311,2,3850,0.906494140625,Accuracy,Reconstruction,A
2315,2,3900,0.905029296875,Accuracy,Reconstruction,A
2319,2,3950,0.908203125,Accuracy,Reconstruction,A
2323,2,4000,0.901611328125,Accuracy,Reconstruction,A
2327,2,4050,0.9140625,Accuracy,Reconstruction,A
2331,2,4100,0.9091796875,Accuracy,Reconstruction,A
2335,2,4150,0.903564453125,Accuracy,Reconstruction,A
2339,2,4200,0.90576171875,Accuracy,Reconstruction,A
2343,2,4250,0.91455078125,Accuracy,Reconstruction,A
2347,2,4300,0.913330078125,Accuracy,Reconstruction,A
2351,2,4350,0.911376953125,Accuracy,Reconstruction,A
2355,2,4400,0.904052734375,Accuracy,Reconstruction,A
2359,2,4450,0.913818359375,Accuracy,Reconstruction,A
2363,2,4500,0.906494140625,Accuracy,Reconstruction,A
2367,2,4550,0.90673828125,Accuracy,Reconstruction,A
2371,2,4600,0.905029296875,Accuracy,Reconstruction,A
2375,2,4650,0.912353515625,Accuracy,Reconstruction,A
2379,2,4700,0.904296875,Accuracy,Reconstruction,A
2383,2,4750,0.913818359375,Accuracy,Reconstruction,A
2387,2,4800,0.909912109375,Accuracy,Reconstruction,A
2391,2,4850,0.9052734375,Accuracy,Reconstruction,A
2395,2,4900,0.916748046875,Accuracy,Reconstruction,A
2399,2,4950,0.908935546875,Accuracy,Reconstruction,A
2403,2,0,0.099609375,Accuracy,Reconstruction,B
2407,2,50,0.626953125,Accuracy,Reconstruction,B
2411,2,100,0.793701171875,Accuracy,Reconstruction,B
2415,2,150,0.83154296875,Accuracy,Reconstruction,B
2419,2,200,0.840087890625,Accuracy,Reconstruction,B
2423,2,250,0.8525390625,Accuracy,Reconstruction,B
2427,2,300,0.84814453125,Accuracy,Reconstruction,B
2431,2,350,0.86083984375,Accuracy,Reconstruction,B
2435,2,400,0.864501953125,Accuracy,Reconstruction,B
2439,2,450,0.87841796875,Accuracy,Reconstruction,B
2443,2,500,0.87744140625,Accuracy,Reconstruction,B
2447,2,550,0.877685546875,Accuracy,Reconstruction,B
2451,2,600,0.871826171875,Accuracy,Reconstruction,B
2455,2,650,0.87744140625,Accuracy,Reconstruction,B
2459,2,700,0.885986328125,Accuracy,Reconstruction,B
2463,2,750,0.8798828125,Accuracy,Reconstruction,B
2467,2,800,0.87890625,Accuracy,Reconstruction,B
2471,2,850,0.8857421875,Accuracy,Reconstruction,B
2475,2,900,0.890625,Accuracy,Reconstruction,B
2479,2,950,0.88134765625,Accuracy,Reconstruction,B
2483,2,1000,0.88330078125,Accuracy,Reconstruction,B
2487,2,1050,0.89453125,Accuracy,Reconstruction,B
2491,2,1100,0.87939453125,Accuracy,Reconstruction,B
2495,2,1150,0.88720703125,Accuracy,Reconstruction,B
2499,2,1200,0.887939453125,Accuracy,Reconstruction,B
2503,2,1250,0.88330078125,Accuracy,Reconstruction,B
2507,2,1300,0.892333984375,Accuracy,Reconstruction,B
2511,2,1350,0.899169921875,Accuracy,Reconstruction,B
2515,2,1400,0.894287109375,Accuracy,Reconstruction,B
2519,2,1450,0.890869140625,Accuracy,Reconstruction,B
2523,2,1500,0.893798828125,Accuracy,Reconstruction,B
2527,2,1550,0.89892578125,Accuracy,Reconstruction,B
2531,2,1600,0.896484375,Accuracy,Reconstruction,B
2535,2,1650,0.891845703125,Accuracy,Reconstruction,B
2539,2,1700,0.8994140625,Accuracy,Reconstruction,B
2543,2,1750,0.896240234375,Accuracy,Reconstruction,B
2547,2,1800,0.8974609375,Accuracy,Reconstruction,B
2551,2,1850,0.898681640625,Accuracy,Reconstruction,B
2555,2,1900,0.900390625,Accuracy,Reconstruction,B
2559,2,1950,0.89599609375,Accuracy,Reconstruction,B
2563,2,2000,0.888427734375,Accuracy,Reconstruction,B
2567,2,2050,0.90087890625,Accuracy,Reconstruction,B
2571,2,2100,0.903076171875,Accuracy,Reconstruction,B
2575,2,2150,0.9013671875,Accuracy,Reconstruction,B
2579,2,2200,0.897216796875,Accuracy,Reconstruction,B
2583,2,2250,0.893798828125,Accuracy,Reconstruction,B
2587,2,2300,0.904541015625,Accuracy,Reconstruction,B
2591,2,2350,0.90380859375,Accuracy,Reconstruction,B
2595,2,2400,0.9013671875,Accuracy,Reconstruction,B
2599,2,2450,0.906005859375,Accuracy,Reconstruction,B
2603,2,2500,0.904296875,Accuracy,Reconstruction,B
2607,2,2550,0.903076171875,Accuracy,Reconstruction,B
2611,2,2600,0.90380859375,Accuracy,Reconstruction,B
2615,2,2650,0.898681640625,Accuracy,Reconstruction,B
2619,2,2700,0.89892578125,Accuracy,Reconstruction,B
2623,2,2750,0.9052734375,Accuracy,Reconstruction,B
2627,2,2800,0.90966796875,Accuracy,Reconstruction,B
2631,2,2850,0.901611328125,Accuracy,Reconstruction,B
2635,2,2900,0.905517578125,Accuracy,Reconstruction,B
2639,2,2950,0.911865234375,Accuracy,Reconstruction,B
2643,2,3000,0.909912109375,Accuracy,Reconstruction,B
2647,2,3050,0.901123046875,Accuracy,Reconstruction,B
2651,2,3100,0.90625,Accuracy,Reconstruction,B
2655,2,3150,0.90087890625,Accuracy,Reconstruction,B
2659,2,3200,0.904052734375,Accuracy,Reconstruction,B
2663,2,3250,0.903076171875,Accuracy,Reconstruction,B
2667,2,3300,0.910888671875,Accuracy,Reconstruction,B
2671,2,3350,0.90283203125,Accuracy,Reconstruction,B
2675,2,3400,0.90771484375,Accuracy,Reconstruction,B
2679,2,3450,0.916748046875,Accuracy,Reconstruction,B
2683,2,3500,0.907958984375,Accuracy,Reconstruction,B
2687,2,3550,0.90966796875,Accuracy,Reconstruction,B
2691,2,3600,0.906494140625,Accuracy,Reconstruction,B
2695,2,3650,0.90625,Accuracy,Reconstruction,B
2699,2,3700,0.911376953125,Accuracy,Reconstruction,B
2703,2,3750,0.908447265625,Accuracy,Reconstruction,B
2707,2,3800,0.905029296875,Accuracy,Reconstruction,B
2711,2,3850,0.903076171875,Accuracy,Reconstruction,B
2715,2,3900,0.904296875,Accuracy,Reconstruction,B
2719,2,3950,0.90869140625,Accuracy,Reconstruction,B
2723,2,4000,0.91552734375,Accuracy,Reconstruction,B
2727,2,4050,0.91357421875,Accuracy,Reconstruction,B
2731,2,4100,0.9130859375,Accuracy,Reconstruction,B
2735,2,4150,0.902587890625,Accuracy,Reconstruction,B
2739,2,4200,0.908447265625,Accuracy,Reconstruction,B
2743,2,4250,0.912353515625,Accuracy,Reconstruction,B
2747,2,4300,0.904052734375,Accuracy,Reconstruction,B
2751,2,4350,0.9052734375,Accuracy,Reconstruction,B
2755,2,4400,0.904052734375,Accuracy,Reconstruction,B
2759,2,4450,0.91357421875,Accuracy,Reconstruction,B
2763,2,4500,0.9052734375,Accuracy,Reconstruction,B
2767,2,4550,0.914794921875,Accuracy,Reconstruction,B
2771,2,4600,0.90771484375,Accuracy,Reconstruction,B
2775,2,4650,0.91357421875,Accuracy,Reconstruction,B
2779,2,4700,0.917724609375,Accuracy,Reconstruction,B
2783,2,4750,0.91357421875,Accuracy,Reconstruction,B
2787,2,4800,0.90771484375,Accuracy,Reconstruction,B
2791,2,4850,0.911865234375,Accuracy,Reconstruction,B
2795,2,4900,0.904296875,Accuracy,Reconstruction,B
2799,2,4950,0.911865234375,Accuracy,Reconstruction,B
2803,2,0,0.11767578125,Accuracy,Reconstruction,C
2807,2,50,0.652587890625,Accuracy,Reconstruction,C
2811,2,100,0.812744140625,Accuracy,Reconstruction,C
2815,2,150,0.8486328125,Accuracy,Reconstruction,C
2819,2,200,0.836669921875,Accuracy,Reconstruction,C
2823,2,250,0.854248046875,Accuracy,Reconstruction,C
2827,2,300,0.86181640625,Accuracy,Reconstruction,C
2831,2,350,0.86083984375,Accuracy,Reconstruction,C
2835,2,400,0.864013671875,Accuracy,Reconstruction,C
2839,2,450,0.867919921875,Accuracy,Reconstruction,C
2843,2,500,0.861572265625,Accuracy,Reconstruction,C
2847,2,550,0.870361328125,Accuracy,Reconstruction,C
2851,2,600,0.87451171875,Accuracy,Reconstruction,C
2855,2,650,0.870849609375,Accuracy,Reconstruction,C
2859,2,700,0.877197265625,Accuracy,Reconstruction,C
2863,2,750,0.8828125,Accuracy,Reconstruction,C
2867,2,800,0.885009765625,Accuracy,Reconstruction,C
2871,2,850,0.885986328125,Accuracy,Reconstruction,C
2875,2,900,0.886474609375,Accuracy,Reconstruction,C
2879,2,950,0.8837890625,Accuracy,Reconstruction,C
2883,2,1000,0.8876953125,Accuracy,Reconstruction,C
2887,2,1050,0.885009765625,Accuracy,Reconstruction,C
2891,2,1100,0.883544921875,Accuracy,Reconstruction,C
2895,2,1150,0.882568359375,Accuracy,Reconstruction,C
2899,2,1200,0.891357421875,Accuracy,Reconstruction,C
2903,2,1250,0.8984375,Accuracy,Reconstruction,C
2907,2,1300,0.883544921875,Accuracy,Reconstruction,C
2911,2,1350,0.89599609375,Accuracy,Reconstruction,C
2915,2,1400,0.89306640625,Accuracy,Reconstruction,C
2919,2,1450,0.8916015625,Accuracy,Reconstruction,C
2923,2,1500,0.892822265625,Accuracy,Reconstruction,C
2927,2,1550,0.896240234375,Accuracy,Reconstruction,C
2931,2,1600,0.89208984375,Accuracy,Reconstruction,C
2935,2,1650,0.897705078125,Accuracy,Reconstruction,C
2939,2,1700,0.888916015625,Accuracy,Reconstruction,C
2943,2,1750,0.891357421875,Accuracy,Reconstruction,C
2947,2,1800,0.9013671875,Accuracy,Reconstruction,C
2951,2,1850,0.903564453125,Accuracy,Reconstruction,C
2955,2,1900,0.89599609375,Accuracy,Reconstruction,C
2959,2,1950,0.90234375,Accuracy,Reconstruction,C
2963,2,2000,0.894287109375,Accuracy,Reconstruction,C
2967,2,2050,0.896240234375,Accuracy,Reconstruction,C
2971,2,2100,0.889404296875,Accuracy,Reconstruction,C
2975,2,2150,0.89404296875,Accuracy,Reconstruction,C
2979,2,2200,0.894287109375,Accuracy,Reconstruction,C
2983,2,2250,0.9013671875,Accuracy,Reconstruction,C
2987,2,2300,0.90185546875,Accuracy,Reconstruction,C
2991,2,2350,0.89453125,Accuracy,Reconstruction,C
2995,2,2400,0.9013671875,Accuracy,Reconstruction,C
2999,2,2450,0.89697265625,Accuracy,Reconstruction,C
3003,2,2500,0.89697265625,Accuracy,Reconstruction,C
3007,2,2550,0.911376953125,Accuracy,Reconstruction,C
3011,2,2600,0.89990234375,Accuracy,Reconstruction,C
3015,2,2650,0.89794921875,Accuracy,Reconstruction,C
3019,2,2700,0.90625,Accuracy,Reconstruction,C
3023,2,2750,0.901123046875,Accuracy,Reconstruction,C
3027,2,2800,0.908447265625,Accuracy,Reconstruction,C
3031,2,2850,0.899658203125,Accuracy,Reconstruction,C
3035,2,2900,0.903076171875,Accuracy,Reconstruction,C
3039,2,2950,0.897705078125,Accuracy,Reconstruction,C
3043,2,3000,0.905517578125,Accuracy,Reconstruction,C
3047,2,3050,0.90234375,Accuracy,Reconstruction,C
3051,2,3100,0.9033203125,Accuracy,Reconstruction,C
3055,2,3150,0.89794921875,Accuracy,Reconstruction,C
3059,2,3200,0.90966796875,Accuracy,Reconstruction,C
3063,2,3250,0.88720703125,Accuracy,Reconstruction,C
3067,2,3300,0.89892578125,Accuracy,Reconstruction,C
3071,2,3350,0.90771484375,Accuracy,Reconstruction,C
3075,2,3400,0.90478515625,Accuracy,Reconstruction,C
3079,2,3450,0.8916015625,Accuracy,Reconstruction,C
3083,2,3500,0.90576171875,Accuracy,Reconstruction,C
3087,2,3550,0.89794921875,Accuracy,Reconstruction,C
3091,2,3600,0.898193359375,Accuracy,Reconstruction,C
3095,2,3650,0.8994140625,Accuracy,Reconstruction,C
3099,2,3700,0.909912109375,Accuracy,Reconstruction,C
3103,2,3750,0.907470703125,Accuracy,Reconstruction,C
3107,2,3800,0.9091796875,Accuracy,Reconstruction,C
3111,2,3850,0.903564453125,Accuracy,Reconstruction,C
3115,2,3900,0.904541015625,Accuracy,Reconstruction,C
3119,2,3950,0.898193359375,Accuracy,Reconstruction,C
3123,2,4000,0.91650390625,Accuracy,Reconstruction,C
3127,2,4050,0.9052734375,Accuracy,Reconstruction,C
3131,2,4100,0.894287109375,Accuracy,Reconstruction,C
3135,2,4150,0.908203125,Accuracy,Reconstruction,C
3139,2,4200,0.896240234375,Accuracy,Reconstruction,C
3143,2,4250,0.906005859375,Accuracy,Reconstruction,C
3147,2,4300,0.90625,Accuracy,Reconstruction,C
3151,2,4350,0.907470703125,Accuracy,Reconstruction,C
3155,2,4400,0.910888671875,Accuracy,Reconstruction,C
3159,2,4450,0.90576171875,Accuracy,Reconstruction,C
3163,2,4500,0.910888671875,Accuracy,Reconstruction,C
3167,2,4550,0.91259765625,Accuracy,Reconstruction,C
3171,2,4600,0.904296875,Accuracy,Reconstruction,C
3175,2,4650,0.906494140625,Accuracy,Reconstruction,C
3179,2,4700,0.904296875,Accuracy,Reconstruction,C
3183,2,4750,0.90478515625,Accuracy,Reconstruction,C
3187,2,4800,0.902587890625,Accuracy,Reconstruction,C
3191,2,4850,0.9091796875,Accuracy,Reconstruction,C
3195,2,4900,0.9091796875,Accuracy,Reconstruction,C
3199,2,4950,0.9091796875,Accuracy,Reconstruction,C
3203,0,0,0.111328125,Accuracy,Reconstruction,baseline
3207,0,50,0.71142578125,Accuracy,Reconstruction,baseline
3211,0,100,0.853759765625,Accuracy,Reconstruction,baseline
3215,0,150,0.885009765625,Accuracy,Reconstruction,baseline
3219,0,200,0.907958984375,Accuracy,Reconstruction,baseline
3223,0,250,0.91845703125,Accuracy,Reconstruction,baseline
3227,0,300,0.935791015625,Accuracy,Reconstruction,baseline
3231,0,350,0.940185546875,Accuracy,Reconstruction,baseline
3235,0,400,0.941650390625,Accuracy,Reconstruction,baseline
3239,0,450,0.945556640625,Accuracy,Reconstruction,baseline
3243,0,500,0.95263671875,Accuracy,Reconstruction,baseline
3247,0,550,0.9501953125,Accuracy,Reconstruction,baseline
3251,0,600,0.956298828125,Accuracy,Reconstruction,baseline
3255,0,650,0.951904296875,Accuracy,Reconstruction,baseline
3259,0,700,0.955810546875,Accuracy,Reconstruction,baseline
3263,0,750,0.95849609375,Accuracy,Reconstruction,baseline
3267,0,800,0.958251953125,Accuracy,Reconstruction,baseline
3271,0,850,0.960205078125,Accuracy,Reconstruction,baseline
3275,0,900,0.9638671875,Accuracy,Reconstruction,baseline
3279,0,950,0.967041015625,Accuracy,Reconstruction,baseline
3283,0,1000,0.968017578125,Accuracy,Reconstruction,baseline
3287,0,1050,0.970947265625,Accuracy,Reconstruction,baseline
3291,0,1100,0.964111328125,Accuracy,Reconstruction,baseline
3295,0,1150,0.96923828125,Accuracy,Reconstruction,baseline
3299,0,1200,0.969970703125,Accuracy,Reconstruction,baseline
3303,0,1250,0.96826171875,Accuracy,Reconstruction,baseline
3307,0,1300,0.967529296875,Accuracy,Reconstruction,baseline
3311,0,1350,0.971923828125,Accuracy,Reconstruction,baseline
3315,0,1400,0.972412109375,Accuracy,Reconstruction,baseline
3319,0,1450,0.970458984375,Accuracy,Reconstruction,baseline
3323,0,1500,0.972412109375,Accuracy,Reconstruction,baseline
3327,0,1550,0.970703125,Accuracy,Reconstruction,baseline
3331,0,1600,0.97900390625,Accuracy,Reconstruction,baseline
3335,0,1650,0.975830078125,Accuracy,Reconstruction,baseline
3339,0,1700,0.97265625,Accuracy,Reconstruction,baseline
3343,0,1750,0.97802734375,Accuracy,Reconstruction,baseline
3347,0,1800,0.972412109375,Accuracy,Reconstruction,baseline
3351,0,1850,0.974365234375,Accuracy,Reconstruction,baseline
3355,0,1900,0.97265625,Accuracy,Reconstruction,baseline
3359,0,1950,0.973876953125,Accuracy,Reconstruction,baseline
3363,0,2000,0.972412109375,Accuracy,Reconstruction,baseline
